"id","name","zipcode","country_id/id","state_id/id"
"1010","Argelia","76054","base.co","base.state_co_24"
"1011","Bolívar","76100","base.co","base.state_co_24"
"1012","Buenaventura","76109","base.co","base.state_co_24"
"1013","Guadalajara De Buga","76111","base.co","base.state_co_24"
"1014","Bugalagrande","76113","base.co","base.state_co_24"
"1015","Caicedonia","76122","base.co","base.state_co_24"
"1016","Calima","76126","base.co","base.state_co_24"
"1017","Candelaria","76130","base.co","base.state_co_24"
"1018","Cartago","76147","base.co","base.state_co_24"
"1019","Dagua","76233","base.co","base.state_co_24"
"1020","El Águila ","76243","base.co","base.state_co_24"
"1021","El Cairo ","76246","base.co","base.state_co_24"
"1022","El Cerrito ","76248","base.co","base.state_co_24"
"1023","El Dovio ","76250","base.co","base.state_co_24"
"1024","Florida","76275","base.co","base.state_co_24"
"1025","Ginebra","76306","base.co","base.state_co_24"
"1026","Guacarí","76318","base.co","base.state_co_24"
"1027","Jamundí","76364","base.co","base.state_co_24"
"1028","La Cumbre ","76377","base.co","base.state_co_24"
"1029","La Unión ","76400","base.co","base.state_co_24"
"1030","La Victoria ","76403","base.co","base.state_co_24"
"1031","Obando","76497","base.co","base.state_co_24"
"1032","Palmira","76520","base.co","base.state_co_24"
"1033","Pradera","76563","base.co","base.state_co_24"
"1034","Restrepo","76606","base.co","base.state_co_24"
"1035","Riofrío","76616","base.co","base.state_co_24"
"1036","Roldanillo","76622","base.co","base.state_co_24"
"1037","San Pedro ","76670","base.co","base.state_co_24"
"1038","Sevilla","76736","base.co","base.state_co_24"
"1039","Toro","76823","base.co","base.state_co_24"
"1040","Trujillo","76828","base.co","base.state_co_24"
"1041","Tuluá","76834","base.co","base.state_co_24"
"1042","Ulloa","76845","base.co","base.state_co_24"
"1043","Versalles","76863","base.co","base.state_co_24"
"1044","Vijes","76869","base.co","base.state_co_24"
"1045","Yotoco","76890","base.co","base.state_co_24"
"1046","Yumbo","76892","base.co","base.state_co_24"
"1047","Zarzal","76895","base.co","base.state_co_24"
"1048","Arauca","81001","base.co","base.state_co_25"
"1049","Arauquita","81065","base.co","base.state_co_25"
"1050","Cravo Norte ","81220","base.co","base.state_co_25"
"1051","Fortul","81300","base.co","base.state_co_25"
"1052","Puerto Rondón ","81591","base.co","base.state_co_25"
"1053","Saravena","81736","base.co","base.state_co_25"
"1054","Tame","81794","base.co","base.state_co_25"
"1055","Yopal","85001","base.co","base.state_co_26"
"1056","Aguazul","85010","base.co","base.state_co_26"
"1057","Chámeza","85015","base.co","base.state_co_26"
"1058","Hato Corozal ","85125","base.co","base.state_co_26"
"1059","La Salina ","85136","base.co","base.state_co_26"
"1060","Maní","85139","base.co","base.state_co_26"
"1061","Monterrey","85162","base.co","base.state_co_26"
"1062","Nunchía","85225","base.co","base.state_co_26"
"1063","Orocué","85230","base.co","base.state_co_26"
"1064","Paz De Ariporo","85250","base.co","base.state_co_26"
"1065","Pore","85263","base.co","base.state_co_26"
"1066","Recetor","85279","base.co","base.state_co_26"
"1067","Sabanalarga","85300","base.co","base.state_co_26"
"1068","Sácama","85315","base.co","base.state_co_26"
"1069","San Luis De Palenque","85325","base.co","base.state_co_26"
"1070","Támara","85400","base.co","base.state_co_26"
"1071","Tauramena","85410","base.co","base.state_co_26"
"1072","Trinidad","85430","base.co","base.state_co_26"
"1073","Villanueva","85440","base.co","base.state_co_26"
"1074","Mocoa","86001","base.co","base.state_co_27"
"1075","Colón","86219","base.co","base.state_co_27"
"1076","Orito","86320","base.co","base.state_co_27"
"1077","Puerto Asís ","86568","base.co","base.state_co_27"
"1078","Puerto Caicedo ","86569","base.co","base.state_co_27"
"1079","Puerto Guzmán ","86571","base.co","base.state_co_27"
"1080","Puerto Leguízamo ","86573","base.co","base.state_co_27"
"1081","Sibundoy","86749","base.co","base.state_co_27"
"1082","San Francisco ","86755","base.co","base.state_co_27"
"1083","San Miguel ","86757","base.co","base.state_co_27"
"1084","Santiago","86760","base.co","base.state_co_27"
"1085","Valle Del Guamuez","86865","base.co","base.state_co_27"
"1086","Villagarzón","86885","base.co","base.state_co_27"
"1087","San Andrés ","88001","base.co","base.state_co_28"
"1088","Providencia","88564","base.co","base.state_co_28"
"1089","Leticia","91001","base.co","base.state_co_29"
"1090","El Encanto ","91263","base.co","base.state_co_29"
"1091","La Chorrera ","91405","base.co","base.state_co_29"
"1092","La Pedrera ","91407","base.co","base.state_co_29"
"1093","La Victoria ","91430","base.co","base.state_co_29"
"1094","Mirití - Paraná","91460","base.co","base.state_co_29"
"1095","Puerto Alegría ","91530","base.co","base.state_co_29"
"1096","Puerto Arica ","91536","base.co","base.state_co_29"
"1097","Puerto Nariño ","91540","base.co","base.state_co_29"
"1098","Puerto Santander ","91669","base.co","base.state_co_29"
"1099","Tarapacá","91798","base.co","base.state_co_29"
"1100","Inírida","94001","base.co","base.state_co_30"
"1101","Barranco Minas ","94343","base.co","base.state_co_30"
"1102","Mapiripana","94663","base.co","base.state_co_30"
"1103","San Felipe ","94883","base.co","base.state_co_30"
"1104","Puerto Colombia ","94884","base.co","base.state_co_30"
"1105","La Guadalupe ","94885","base.co","base.state_co_30"
"1106","Cacahual","94886","base.co","base.state_co_30"
"1107","Pana Pana ","94887","base.co","base.state_co_30"
"1108","Morichal","94888","base.co","base.state_co_30"
"1109","San José Del Guaviare","95001","base.co","base.state_co_31"
"1110","Calamar","95015","base.co","base.state_co_31"
"1111","El Retorno ","95025","base.co","base.state_co_31"
"1112","Miraflores","95200","base.co","base.state_co_31"
"1113","Mitú","97001","base.co","base.state_co_32"
"1114","Carurú","97161","base.co","base.state_co_32"
"1115","Pacoa","97511","base.co","base.state_co_32"
"1116","Taraira","97666","base.co","base.state_co_32"
"1117","Papunahua","97777","base.co","base.state_co_32"
"1118","Yavaraté","97889","base.co","base.state_co_32"
"1119","Puerto Carreño ","99001","base.co","base.state_co_33"
"1120","La Primavera ","99524","base.co","base.state_co_33"
"1121","Santa Rosalía ","99624","base.co","base.state_co_33"
"1122","Cumaribo","99773","base.co","base.state_co_33"
